,Unnamed: 0,img_name,category,beauty_scores,score
12680,12680,2482583514.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
7689,7689,274711817.jpg,animals,"[3, 3, 3, 2, 3, 3]",2
3954,3954,531001561.jpg,nature,"[3, 4, 3, 4, 3]",2
927,927,174162219.jpg,animals,"[3, 2, 2, 2, 2]",1
8344,8344,482019538.jpg,animals,"[4, 4, 4, 4, 5]",3
4296,4296,7205322040.jpg,urban,"[3, 3, 4, 4, 4]",3
12147,12147,8531962912.jpg,animals,"[3, 3, 4, 3, 4]",2
12029,12029,6151085415.jpg,people,"[4, 3, 4, 4, 4]",3
8020,8020,2216855819.jpg,urban,"[4, 3, 3, 3, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 4]",3
3873,3873,316301865.jpg,nature,"[4, 4, 4, 5, 3, 4, 4, 3, 4, 3]",3
4828,4828,5363139969.jpg,people,"[4, 3, 3, 3, 4]",2
4295,4295,6975820739.jpg,animals,"[4, 3, 4, 4, 4]",3
11105,11105,6262918483.jpg,urban,"[3, 3, 4, 3, 3]",2
6786,6786,2042411308.jpg,nature,"[4, 3, 5, 2, 4, 2, 2, 3, 4, 2]",2
7528,7528,6058523232.jpg,nature,"[3, 3, 3, 4, 2]",2
10378,10378,7077827961.jpg,animals,"[4, 4, 4, 3, 4]",3
9133,9133,6222112972.jpg,nature,"[3, 5, 4, 5, 5, 5, 4, 4, 5, 5]",3
8177,8177,6504957939.jpg,urban,"[3, 3, 3, 3, 2]",2
4767,4767,2800025586.jpg,urban,"[3, 3, 3, 3, 3]",2
9514,9514,8414932188.jpg,people,"[4, 4, 3, 4, 3]",3
7810,7810,6894164451.jpg,people,"[3, 3, 3, 3, 3]",2
10035,10035,241999716.jpg,nature,"[4, 3, 3, 4, 5]",3
4842,4842,5946665522.jpg,people,"[3, 3, 4, 3, 3]",2
9582,9582,4467091958.jpg,people,"[3, 3, 3, 3, 3]",2
1766,1766,3603542312.jpg,nature,"[3, 3, 3, 3, 3]",2
10591,10591,4757399138.jpg,animals,"[4, 3, 3, 3, 4]",2
10078,10078,2981523160.jpg,animals,"[3, 2, 2, 2, 2, 2, 3]",1
8,8,4518620887.jpg,animals,"[3, 4, 3, 4, 4]",3
11114,11114,1234762031.jpg,urban,"[3, 3, 3, 3, 2, 3]",2
12290,12290,3257532663.jpg,nature,"[4, 4, 3, 5, 3]",3
5800,5800,3171318896.jpg,people,"[4, 3, 4, 3, 5]",3
10645,10645,4497328944.jpg,animals,"[3, 2, 3, 3, 3]",2
3488,3488,5103223677.jpg,nature,"[5, 3, 3, 4, 3]",3
8510,8510,2521862582.jpg,animals,"[4, 3, 4, 5, 3, 4, 5]",3
12510,12510,8001335684.jpg,urban,"[4, 4, 4, 5, 4]",3
7319,7319,8264879034.jpg,people,"[3, 4, 4, 3, 2]",2
2310,2310,2735484527.jpg,nature,"[5, 5, 4, 4, 5, 4, 3, 3, 4, 4]",3
902,902,5917371171.jpg,people,"[4, 3, 3, 3, 3]",2
2619,2619,7922826732.jpg,animals,"[4, 3, 4, 4, 3]",3
6497,6497,7646803550.jpg,urban,"[3, 3, 3, 4, 3, 3]",2
2435,2435,7788767440.jpg,urban,"[3, 3, 4, 3, 3]",2
8405,8405,5627940056.jpg,nature,"[2, 3, 3, 2, 3]",2
2578,2578,6491554555.jpg,animals,"[5, 5, 5, 4, 5]",4
10894,10894,6875524354.jpg,urban,"[3, 3, 4, 3, 3, 3]",2
2807,2807,4037487425.jpg,nature,"[5, 3, 4, 3, 3]",3
13327,13327,5366499753.jpg,urban,"[4, 4, 4, 5, 4, 3]",3
4403,4403,527239633.jpg,people,"[3, 3, 3, 4, 3, 3, 4, 4, 3, 4]",2
13399,13399,5483370129.jpg,nature,"[4, 4, 3, 3, 4]",3
13223,13223,7432109258.jpg,animals,"[3, 4, 3, 3, 2]",2
3728,3728,5303426376.jpg,urban,"[3, 4, 4, 3, 3]",2
6592,6592,113161098.jpg,animals,"[4, 3, 4, 3, 4, 3, 4, 4, 4, 4]",3
11946,11946,4649333505.jpg,nature,"[3, 2, 3, 2, 2]",1
10206,10206,6086595687.jpg,people,"[3, 3, 3, 3, 2]",2
6955,6955,6626489809.jpg,people,"[4, 3, 3, 4, 4, 4, 3, 4, 4, 3]",3
586,586,524654472.jpg,urban,"[3, 4, 4, 3, 3]",2
1697,1697,4138775987.jpg,animals,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2]",2
8310,8310,6311352164.jpg,people,"[3, 3, 3, 3, 4]",2
12565,12565,7183404246.jpg,people,"[4, 4, 4, 4, 5]",3
11290,11290,2195589876.jpg,nature,"[3, 4, 3, 4, 4]",3
9295,9295,8173799857.jpg,urban,"[4, 4, 5, 4, 4, 4, 5, 4, 5, 4, 3, 4, 4, 4, 4]",3
5900,5900,2511212766.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 2, 3]",2
12528,12528,4803645371.jpg,nature,"[3, 3, 3, 3, 3]",2
10920,10920,7173736405.jpg,nature,"[3, 3, 3, 3, 2]",2
11705,11705,6935485302.jpg,people,"[3, 3, 4, 3, 3]",2
5885,5885,4891383488.jpg,people,"[3, 5, 3, 4, 3]",3
12271,12271,3507379629.jpg,animals,"[3, 4, 3, 3, 4]",2
487,487,3351030648.jpg,animals,"[3, 3, 3, 3, 4, 3]",2
5460,5460,210736407.jpg,urban,"[3, 4, 4, 3, 4, 4]",3
12460,12460,5272110588.jpg,urban,"[3, 3, 3, 3, 3]",2
10449,10449,6336500051.jpg,urban,"[3, 2, 4, 3, 3]",2
3447,3447,6155871898.jpg,people,"[4, 4, 4, 4, 4]",3
1373,1373,8483273016.jpg,nature,"[3, 4, 4, 3, 3]",2
2206,2206,6858029011.jpg,urban,"[5, 5, 5, 5, 5]",4
3469,3469,2147233277.jpg,animals,"[4, 3, 3, 4, 3]",2
608,608,8035933536.jpg,nature,"[4, 2, 4, 3, 4]",2
7744,7744,5081039252.jpg,urban,"[1, 4, 4, 1, 3]",2
3912,3912,2766149958.jpg,nature,"[3, 3, 3, 3, 2]",2
10897,10897,458563200.jpg,nature,"[4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 5]",2
11436,11436,4706457301.jpg,animals,"[3, 4, 4, 5, 4, 4]",3
3703,3703,6971833123.jpg,urban,"[5, 4, 4, 5, 4, 5, 5, 4, 3, 3, 4, 4, 4]",3
12796,12796,6138306264.jpg,urban,"[3, 3, 3, 3, 3, 2]",2
5815,5815,8523691412.jpg,animals,"[4, 4, 5, 5, 4]",3
5173,5173,5081153410.jpg,people,"[3, 3, 4, 3, 4]",2
8005,8005,2225544200.jpg,people,"[2, 2, 2, 2, 3]",1
7872,7872,3919428834.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
11483,11483,1483484447.jpg,urban,"[4, 4, 3, 4, 4, 4]",3
1662,1662,5878324896.jpg,urban,"[3, 3, 3, 3, 3]",2
10584,10584,496475599.jpg,animals,"[3, 3, 3, 5, 3]",2
2425,2425,4989468124.jpg,urban,"[4, 3, 3, 3, 4]",2
9851,9851,4178304047.jpg,urban,"[2, 2, 3, 3, 3]",2
3844,3844,2115580308.jpg,urban,"[3, 3, 2, 3, 3]",2
10665,10665,434989294.jpg,animals,"[3, 3, 3, 3, 3]",2
7525,7525,5836441265.jpg,people,"[4, 4, 4, 4, 4]",3
10667,10667,5628360310.jpg,people,"[3, 2, 3, 3, 3]",2
2390,2390,2545066592.jpg,animals,"[4, 3, 2, 3, 4]",2
6245,6245,8048232652.jpg,people,"[3, 4, 3, 3, 3]",2
5595,5595,3547390152.jpg,urban,"[3, 4, 4, 3, 3]",2
304,304,4574299329.jpg,animals,"[3, 3, 3, 4, 2, 2]",2
8742,8742,7031026715.jpg,nature,"[4, 4, 3, 4, 4]",3
10747,10747,7481033346.jpg,people,"[3, 4, 4, 4, 3]",3
311,311,954037067.jpg,nature,"[3, 3, 3, 3, 3]",2
7920,7920,335131367.jpg,urban,"[4, 4, 3, 4, 4]",3
12419,12419,7950387646.jpg,animals,"[3, 3, 3, 2, 4, 3]",2
6723,6723,7062707089.jpg,people,"[4, 3, 4, 3, 3]",2
2055,2055,7705917850.jpg,animals,"[4, 5, 4, 3, 4]",3
10255,10255,3588474525.jpg,nature,"[5, 3, 4, 3, 4]",3
8522,8522,4237993171.jpg,animals,"[4, 3, 4, 4, 4, 3, 4]",3
884,884,951443549.jpg,people,"[4, 4, 3, 3, 4]",3
6125,6125,4485815457.jpg,animals,"[4, 4, 3, 4, 3]",3
13125,13125,7001844595.jpg,nature,"[2, 3, 2, 3, 3]",2
2039,2039,7476987176.jpg,people,"[4, 5, 4, 3, 3]",3
3105,3105,522607473.jpg,urban,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 2]",2
5152,5152,167232896.jpg,animals,"[4, 3, 4, 3, 4]",3
2995,2995,3533611130.jpg,animals,"[5, 4, 5, 4, 5, 5]",4
5857,5857,5519781141.jpg,urban,"[3, 2, 2, 2, 3]",1
13057,13057,488471174.jpg,urban,"[3, 3, 3, 2, 2]",2
7440,7440,5414206397.jpg,people,"[4, 3, 3, 3, 2, 3, 4, 3, 3, 3]",2
3499,3499,3008086330.jpg,urban,"[3, 3, 3, 3, 3]",2
3988,3988,2038399077.jpg,animals,"[2, 3, 3, 3, 3]",2
13427,13427,5600146188.jpg,people,"[4, 3, 3, 4, 2]",2
4919,4919,429395838.jpg,nature,"[4, 3, 4, 4, 4, 3, 3]",3
6956,6956,5402632774.jpg,people,"[3, 3, 4, 3, 4]",2
10982,10982,6252393299.jpg,animals,"[4, 4, 5, 4, 4]",3
10790,10790,4996066182.jpg,urban,"[2, 2, 2, 3, 2]",1
9843,9843,2872898387.jpg,nature,"[3, 3, 3, 5, 5]",3
6266,6266,5551802595.jpg,people,"[3, 4, 3, 4, 4]",3
7065,7065,6188428888.jpg,nature,"[3, 3, 3, 3, 2]",2
2957,2957,6861311841.jpg,nature,"[3, 3, 3, 3, 2]",2
2150,2150,4630145124.jpg,people,"[4, 4, 4, 3, 4]",3
3024,3024,6212600651.jpg,animals,"[4, 4, 5, 4, 3]",3
13178,13178,6366955221.jpg,animals,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",2
5579,5579,5747292332.jpg,urban,"[3, 3, 3, 3, 3]",2
3817,3817,4804632556.jpg,nature,"[3, 3, 4, 3, 3]",2
3268,3268,3524284327.jpg,people,"[2, 2, 2, 2, 2]",1
9411,9411,195410101.jpg,animals,"[3, 4, 3, 3, 4, 4]",3
2087,2087,5950309372.jpg,people,"[4, 4, 4, 3, 4]",3
10468,10468,2973393527.jpg,nature,"[3, 3, 2, 3, 3, 4, 3, 3, 3, 3]",2
7963,7963,8524099882.jpg,nature,"[3, 3, 3, 3, 3]",2
1430,1430,8370811564.jpg,nature,"[3, 3, 2, 3, 3]",2
10272,10272,577282652.jpg,animals,"[3, 4, 4, 5, 3]",3
2117,2117,65544833.jpg,animals,"[3, 3, 3, 3, 3]",2
11329,11329,6371285287.jpg,animals,"[4, 4, 3, 4, 4]",3
7103,7103,5942356631.jpg,people,"[3, 3, 3, 3, 3]",2
3038,3038,5098181715.jpg,people,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
772,772,157121191.jpg,nature,"[3, 3, 3, 5, 3]",2
2254,2254,5974237153.jpg,urban,"[4, 4, 4, 4, 4]",3
5820,5820,1551217451.jpg,nature,"[2, 2, 3, 3, 3]",2
410,410,6266576672.jpg,urban,"[3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3]",1
3891,3891,6978908936.jpg,nature,"[5, 4, 4, 4, 5, 3, 3, 4, 5, 4]",3
248,248,2644522266.jpg,animals,"[3, 3, 3, 4, 5]",3
13106,13106,2798269301.jpg,urban,"[3, 3, 3, 3, 4, 3, 3, 5, 3, 4]",2
1039,1039,6330895855.jpg,nature,"[3, 4, 3, 3, 3]",2
11400,11400,3337956065.jpg,urban,"[3, 3, 3, 3, 3]",2
6903,6903,5648435083.jpg,urban,"[3, 2, 3, 3, 2]",2
5511,5511,6134941706.jpg,nature,"[3, 3, 3, 3, 3]",2
3328,3328,8314512456.jpg,people,"[4, 4, 4, 4, 4]",3
2167,2167,7060921961.jpg,animals,"[4, 4, 5, 4, 4]",3
3571,3571,2809562126.jpg,animals,"[3, 3, 3, 3, 4]",2
10684,10684,49095574.jpg,urban,"[3, 4, 4, 4, 4]",3
1393,1393,5924674076.jpg,urban,"[3, 3, 3, 4, 3]",2
9985,9985,429429873.jpg,people,"[4, 4, 3, 4, 4]",3
8819,8819,6750886863.jpg,nature,"[4, 4, 4, 3, 4]",3
1978,1978,7956125804.jpg,urban,"[3, 3, 3, 2, 3]",2
6045,6045,3504262142.jpg,nature,"[3, 3, 3, 3, 3]",2
70,70,5856750072.jpg,urban,"[3, 3, 4, 4, 3]",2
11265,11265,4730826279.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 4]",2
7318,7318,4327183933.jpg,urban,"[2, 3, 3, 3, 3]",2
9910,9910,7207293730.jpg,people,"[4, 4, 3, 3, 3]",2
8128,8128,5553778685.jpg,nature,"[2, 3, 4, 4, 2]",2
1475,1475,4059345792.jpg,people,"[1, 1, 1, 1, 1]",0
7523,7523,6379860947.jpg,nature,"[3, 3, 4, 4, 4]",3
10668,10668,2351823870.jpg,animals,"[2, 3, 2, 4, 4]",2
3107,3107,2940900098.jpg,urban,"[3, 3, 4, 2, 2, 3]",2
5061,5061,6594289237.jpg,people,"[1, 2, 3, 1, 2]",1
12653,12653,5133695504.jpg,animals,"[2, 4, 3, 2, 4]",2
5880,5880,6966874786.jpg,animals,"[3, 4, 3, 3, 2]",2
8756,8756,4096013083.jpg,urban,"[3, 3, 3, 3, 3]",2
3169,3169,8097797075.jpg,nature,"[3, 3, 3, 3, 4, 3, 4, 3, 3, 3]",2
2536,2536,5206332093.jpg,people,"[4, 3, 4, 3, 4]",3
4106,4106,6690734665.jpg,urban,"[3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3]",2
3997,3997,6355764405.jpg,animals,"[3, 2, 3, 2, 4, 3]",2
9653,9653,2255225040.jpg,people,"[4, 3, 3, 4, 3]",2
6690,6690,3767343857.jpg,nature,"[3, 4, 3, 3, 4]",2
10278,10278,8352095889.jpg,urban,"[3, 4, 4, 4, 2]",2
12583,12583,8351489066.jpg,people,"[5, 4, 3, 4, 4]",3
6994,6994,7882585122.jpg,urban,"[3, 3, 3, 4, 3]",2
5512,5512,3816355601.jpg,animals,"[3, 4, 3, 4, 3]",2
9824,9824,4668007619.jpg,nature,"[4, 4, 4, 4, 5]",3
10884,10884,98171915.jpg,nature,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",2
1512,1512,8240113681.jpg,animals,"[3, 3, 4, 3, 3]",2
6300,6300,3278735726.jpg,animals,"[3, 4, 4, 4, 3]",3
2452,2452,686406610.jpg,urban,"[4, 3, 4, 4, 4]",3
9976,9976,31390991.jpg,animals,"[5, 4, 5, 5, 4]",4
3166,3166,2182670039.jpg,nature,"[3, 3, 3, 3, 3]",2
9673,9673,7790918748.jpg,nature,"[3, 3, 3, 4, 2]",2
9401,9401,8372426149.jpg,people,"[4, 3, 4, 3, 4]",3
4789,4789,5606903555.jpg,animals,"[3, 3, 3, 4, 4]",2
6935,6935,7430309092.jpg,urban,"[4, 3, 4, 4, 3, 3]",3
4464,4464,202851080.jpg,urban,"[3, 5, 4, 3, 3]",3
7074,7074,8019634004.jpg,people,"[4, 3, 3, 3, 3, 3, 3, 2, 3, 3]",2
217,217,3447472566.jpg,nature,"[3, 3, 3, 3, 3]",2
12871,12871,7378108912.jpg,animals,"[4, 4, 4, 4, 4]",3
3334,3334,5878770777.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
13301,13301,5026943173.jpg,animals,"[4, 4, 4, 3, 4]",3
12085,12085,2215396534.jpg,nature,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",2
12834,12834,4824258933.jpg,nature,"[3, 3, 2, 3, 3]",2
1602,1602,2638000494.jpg,nature,"[3, 3, 4, 3, 3]",2
7085,7085,3806269557.jpg,animals,"[4, 4, 5, 5, 4]",3
12832,12832,6108237323.jpg,nature,"[2, 4, 3, 3, 5]",2
937,937,2318165611.jpg,urban,"[4, 3, 3, 4, 5]",3
4129,4129,7355520548.jpg,animals,"[4, 4, 3, 4, 4]",3
184,184,2548545238.jpg,nature,"[4, 3, 5, 3, 3]",3
13388,13388,2939712003.jpg,people,"[4, 3, 4, 5, 4]",3
6104,6104,485332203.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",2
10701,10701,4085740597.jpg,nature,"[3, 3, 3, 3, 4]",2
11576,11576,2217660722.jpg,urban,"[3, 3, 3, 3, 4, 4, 3]",2
7720,7720,4575845909.jpg,nature,"[3, 3, 3, 3, 2]",2
10166,10166,4219075946.jpg,animals,"[2, 3, 2, 2, 2]",1
4365,4365,3211881282.jpg,people,"[1, 1, 2, 1, 1]",0
13358,13358,5882124415.jpg,animals,"[5, 5, 5, 4, 4]",4
12371,12371,8140999179.jpg,nature,"[3, 2, 3, 3, 3]",2
2337,2337,6669610051.jpg,urban,"[4, 4, 4, 4, 5]",3
4367,4367,6320491042.jpg,nature,"[4, 5, 5, 4, 5]",4
218,218,4315117023.jpg,nature,"[4, 3, 5, 5, 5]",3
7252,7252,8518444718.jpg,animals,"[4, 3, 3, 3, 4]",2
4688,4688,3293865729.jpg,nature,"[3, 4, 5, 3, 3]",3
3834,3834,1008258772.jpg,animals,"[3, 3, 3, 3, 3]",2
9128,9128,1951521730.jpg,animals,"[3, 5, 5, 3, 5]",3
868,868,291126647.jpg,animals,"[3, 4, 3, 5, 4, 3]",3
2791,2791,5010876.jpg,animals,"[3, 4, 3, 3, 4]",2
10306,10306,6903006563.jpg,urban,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",2
10866,10866,6971228167.jpg,nature,"[2, 4, 3, 3, 3]",2
11803,11803,64911241.jpg,nature,"[5, 3, 3, 4, 3]",3
5701,5701,8357679032.jpg,animals,"[4, 5, 5, 4, 4]",3
1579,1579,8205658036.jpg,urban,"[4, 3, 2, 3, 3]",2
8699,8699,2594228721.jpg,nature,"[3, 3, 4, 3, 4]",2
9690,9690,5664554067.jpg,people,"[3, 3, 3, 3, 4]",2
9522,9522,4879884587.jpg,animals,"[4, 4, 3, 4, 3]",3
8042,8042,5419687194.jpg,urban,"[3, 3, 3, 2, 2]",2
11419,11419,7577221490.jpg,urban,"[3, 4, 3, 4, 3]",2
3131,3131,1366773795.jpg,animals,"[4, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4]",3
12229,12229,6256677882.jpg,people,"[3, 3, 3, 3, 3]",2
13023,13023,4103023418.jpg,urban,"[1, 5, 1, 3, 5]",2
7762,7762,5108866936.jpg,animals,"[2, 2, 2, 3, 4, 2, 3, 2, 2, 3]",1
4949,4949,2304301808.jpg,nature,"[3, 3, 4, 4, 4, 3, 3, 4, 3, 3]",2
12857,12857,5137387950.jpg,urban,"[3, 2, 3, 2, 4]",2
9815,9815,3759372702.jpg,urban,"[4, 3, 4, 3, 3]",2
10915,10915,3071799177.jpg,nature,"[3, 4, 3, 3, 4]",2
2366,2366,315323257.jpg,animals,"[3, 4, 3, 3, 3]",2
11758,11758,4560860647.jpg,animals,"[3, 4, 4, 3, 2, 4]",2
4609,4609,4680377921.jpg,nature,"[3, 3, 3, 3, 3]",2
8124,8124,2634390633.jpg,animals,"[4, 4, 4, 4, 4, 4]",3
1530,1530,2585790574.jpg,animals,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 4]",2
13028,13028,5614931494.jpg,nature,"[4, 4, 5, 5, 4]",3
1358,1358,5733620690.jpg,animals,"[4, 4, 4, 4, 4]",3
10999,10999,5574663324.jpg,urban,"[4, 4, 4, 5, 4]",3
4649,4649,4338941505.jpg,nature,"[3, 3, 4, 3, 3]",2
11158,11158,3591972947.jpg,urban,"[5, 3, 3, 3, 3]",2
13155,13155,5099292339.jpg,nature,"[3, 4, 4, 3, 4]",3
8093,8093,5192100900.jpg,people,"[3, 3, 3, 3, 3]",2
12449,12449,6162509701.jpg,animals,"[5, 4, 4, 3, 4, 4, 4, 3, 4, 4, 3]",3
5259,5259,2828602489.jpg,urban,"[2, 3, 3, 2, 3, 3]",2
6081,6081,4061488837.jpg,people,"[4, 4, 4, 4, 4]",3
11999,11999,314277448.jpg,animals,"[3, 3, 2, 3, 3]",2
11997,11997,2704053958.jpg,nature,"[3, 3, 3, 2, 3]",2
8404,8404,5960899306.jpg,urban,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 3]",2
10903,10903,2239790269.jpg,animals,"[4, 3, 5, 5, 5, 5, 4, 5, 5, 4]",3
1261,1261,3099126862.jpg,animals,"[5, 3, 5, 5, 4]",3
113,113,6086549325.jpg,people,"[4, 4, 4, 3, 3]",3
5117,5117,3007179713.jpg,nature,"[3, 3, 3, 3, 3]",2
6728,6728,290358966.jpg,animals,"[3, 3, 4, 3, 3, 3]",2
2455,2455,4612732045.jpg,people,"[3, 3, 3, 3, 4]",2
10245,10245,6993955816.jpg,people,"[3, 3, 4, 3, 3]",2
9330,9330,6812136981.jpg,urban,"[3, 3, 2, 3, 3]",2
5538,5538,3695347578.jpg,people,"[4, 4, 4, 4, 4]",3
9753,9753,6849878233.jpg,urban,"[3, 3, 3, 3, 3]",2
35,35,7493980412.jpg,nature,"[3, 3, 3, 3, 4]",2
4513,4513,5546134597.jpg,nature,"[3, 4, 4, 4, 2, 4, 2, 4, 4, 3, 4, 2, 4, 4, 3]",2
8171,8171,5802888056.jpg,nature,"[3, 3, 4, 4, 4]",3
47,47,2859819217.jpg,animals,"[4, 4, 4, 5, 5]",3
1621,1621,1393433908.jpg,nature,"[4, 4, 3, 3, 4]",3
12230,12230,6869527881.jpg,animals,"[3, 3, 3, 3, 3]",2
4600,4600,3387174206.jpg,nature,"[3, 3, 3, 3, 3]",2
9056,9056,4383471246.jpg,animals,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3]",2
12240,12240,6389826113.jpg,people,"[3, 3, 3, 3, 3]",2
11552,11552,3806765249.jpg,urban,"[3, 4, 3, 3, 3]",2
6433,6433,3509479729.jpg,nature,"[3, 3, 2, 3, 3]",2
7200,7200,8171836084.jpg,urban,"[3, 3, 4, 3, 3]",2
6847,6847,5942352275.jpg,people,"[2, 2, 3, 3, 3]",2
10372,10372,7024760479.jpg,nature,"[5, 4, 3, 4, 4]",3
1491,1491,5889513835.jpg,urban,"[4, 4, 4, 4, 5]",3
10663,10663,4595276262.jpg,people,"[4, 4, 4, 3, 4]",3
1175,1175,3172257068.jpg,nature,"[3, 4, 4, 4, 4]",3
12013,12013,2622774760.jpg,nature,"[3, 4, 3, 4, 3]",2
5034,5034,7629259924.jpg,urban,"[3, 3, 4, 3, 4]",2
3717,3717,3874644525.jpg,urban,"[2, 5, 2, 2, 1]",1
9311,9311,5438547445.jpg,nature,"[3, 3, 3, 3, 3]",2
7042,7042,7979868881.jpg,people,"[3, 4, 3, 4, 4]",3
2034,2034,116467803.jpg,urban,"[3, 3, 2, 2, 3]",2
9381,9381,5439233580.jpg,nature,"[3, 3, 3, 3, 3]",2
3595,3595,7129712757.jpg,urban,"[3, 3, 3, 3, 3]",2
9626,9626,469451574.jpg,nature,"[3, 3, 3, 3, 3]",2
5411,5411,5719632007.jpg,nature,"[3, 3, 2, 2, 3]",2
1844,1844,8259539404.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
7649,7649,6616271399.jpg,people,"[4, 4, 4, 3, 4]",3
5903,5903,7100991619.jpg,animals,"[3, 5, 4, 3, 4, 4]",3
10074,10074,5318520764.jpg,animals,"[3, 4, 4, 4, 3]",3
12118,12118,502558491.jpg,animals,"[4, 3, 4, 3, 4]",3
2955,2955,47376896.jpg,animals,"[4, 4, 3, 2, 3]",2
12356,12356,6830177930.jpg,people,"[4, 3, 4, 4, 4]",3
12119,12119,3928540637.jpg,people,"[4, 4, 3, 3, 4]",3
10576,10576,8106134388.jpg,urban,"[3, 4, 3, 3, 2, 3]",2
4764,4764,4047117307.jpg,nature,"[3, 2, 4, 4, 3]",2
6577,6577,8370361140.jpg,urban,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3]",2
11466,11466,713146696.jpg,nature,"[2, 3, 3, 3, 3]",2
538,538,3222035439.jpg,animals,"[3, 3, 3, 3, 3]",2
11927,11927,409903774.jpg,animals,"[4, 4, 4, 4, 4]",3
1665,1665,7527061546.jpg,nature,"[4, 3, 3, 4, 4]",3
12375,12375,4867406460.jpg,animals,"[3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3]",2
1516,1516,8198953918.jpg,people,"[4, 4, 4, 4, 3]",3
1799,1799,5592674524.jpg,nature,"[3, 3, 3, 3, 3]",2
2856,2856,4734465393.jpg,animals,"[5, 4, 4, 4, 4]",3
10154,10154,7182767312.jpg,people,"[5, 3, 3, 2, 5]",3
9044,9044,6346595359.jpg,animals,"[4, 4, 4, 4, 3]",3
8246,8246,148665503.jpg,nature,"[3, 3, 4, 4, 4, 4, 5, 4, 2, 3, 4, 3, 4, 4, 4]",3
1326,1326,5302323305.jpg,people,"[3, 3, 3, 3, 3]",2
8900,8900,2373267064.jpg,urban,"[4, 5, 5, 4, 5]",4
13070,13070,7564237700.jpg,animals,"[4, 4, 3, 3, 4]",3
5372,5372,101533243.jpg,urban,"[4, 4, 3, 5, 4, 4, 4, 4, 4, 4]",3
12136,12136,6847045841.jpg,urban,"[3, 4, 5, 2, 3]",2
1701,1701,3354708485.jpg,urban,"[3, 2, 2, 3, 3]",2
3946,3946,4847649223.jpg,animals,"[3, 4, 3, 4, 2, 3]",2
9526,9526,5927824187.jpg,urban,"[4, 3, 5, 5, 1]",3
11492,11492,2756573947.jpg,nature,"[2, 3, 5, 4, 3, 3, 3, 4, 3, 4]",2
2818,2818,8440009394.jpg,nature,"[3, 3, 3, 4, 4]",2
11818,11818,7007303015.jpg,nature,"[4, 4, 4, 4, 4, 4, 5, 5, 4, 5]",3
1470,1470,5941666778.jpg,nature,"[3, 3, 4, 3, 1, 3, 3, 3, 3, 4]",2
8922,8922,5617155529.jpg,urban,"[3, 3, 3, 3, 3]",2
6472,6472,6608317311.jpg,people,"[3, 3, 3, 3, 2]",2
3752,3752,5341077756.jpg,people,"[2, 3, 2, 3, 2]",1
4562,4562,6160144714.jpg,animals,"[4, 5, 4, 3, 4]",3
2271,2271,5548912297.jpg,people,"[4, 3, 3, 3, 3]",2
3233,3233,8476717321.jpg,nature,"[4, 5, 5, 4, 5]",4
8460,8460,3293194067.jpg,nature,"[3, 4, 3, 3, 3]",2
3111,3111,2471070389.jpg,animals,"[3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3]",3
10952,10952,5963661573.jpg,people,"[3, 3, 3, 3, 3]",2
379,379,4978287129.jpg,people,"[3, 3, 3, 3, 2]",2
6870,6870,20686632.jpg,people,"[3, 2, 2, 2, 2]",1
10354,10354,5961789882.jpg,people,"[3, 3, 3, 3, 3]",2
1623,1623,2357759151.jpg,animals,"[5, 4, 5, 5, 5, 4]",4
12472,12472,4448942327.jpg,nature,"[3, 3, 3, 2, 3]",2
3635,3635,8376598854.jpg,urban,"[3, 3, 3, 3, 3]",2
10485,10485,6911395741.jpg,urban,"[5, 5, 5, 5, 5]",4
6173,6173,6868818212.jpg,animals,"[4, 4, 3, 5, 4]",3
8132,8132,8504559981.jpg,people,"[3, 4, 4, 3, 4]",3
13421,13421,3470325936.jpg,animals,"[1, 2, 2, 2, 2]",1
