,img_name,category,beauty_scores,score
395,3229529590.jpg,nature,"[2, 4, 3, 3, 3]",2
396,3417060122.jpg,nature,"[3, 3, 3, 3, 3]",2
397,6447813791.jpg,people,"[4, 4, 4, 4, 4]",3
398,3063566547.jpg,urban,"[5, 4, 4, 4, 4, 4, 4, 5, 5, 4]",3
399,2423728293.jpg,nature,"[3, 3, 3, 3, 4]",2
400,6275285863.jpg,nature,"[2, 4, 4, 3, 3]",2
401,6816402853.jpg,urban,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2]",2
402,4193839526.jpg,urban,"[3, 3, 2, 3, 3]",2
403,991802486.jpg,nature,"[3, 4, 3, 3, 3]",2
404,6091152942.jpg,animals,"[3, 3, 2, 3, 3]",2
405,2247415251.jpg,nature,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 3]",3
406,3330521310.jpg,animals,"[3, 2, 3, 3, 3]",2
407,7153417143.jpg,urban,"[3, 2, 3, 3, 2, 4, 2]",2
408,4717467249.jpg,urban,"[3, 3, 3, 4, 3]",2
409,7744691640.jpg,animals,"[3, 4, 3, 4, 4]",3
410,6266576672.jpg,urban,"[3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3]",1
411,1445985156.jpg,nature,"[4, 4, 4, 3, 4, 4, 4, 3, 4, 4]",3
412,143973992.jpg,nature,"[4, 3, 3, 4, 4]",3
413,5857682887.jpg,people,"[3, 3, 4, 3, 3]",2
414,4163135046.jpg,urban,"[3, 2, 3, 2, 3]",2
415,5969351544.jpg,nature,"[2, 3, 3, 3, 3]",2
416,6046222486.jpg,people,"[4, 4, 3, 3, 3]",2
417,630008218.jpg,nature,"[3, 3, 3, 3, 4, 4, 4, 3, 3, 4]",2
418,6337568879.jpg,nature,"[2, 2, 2, 2, 1]",1
419,2618105663.jpg,people,"[3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",2
420,5579947012.jpg,urban,"[4, 3, 3, 3, 3]",2
421,6953057698.jpg,nature,"[2, 5, 4, 1, 4, 3, 2, 2, 2, 2]",2
422,7437945108.jpg,people,"[3, 3, 3, 3, 3]",2
423,2358751472.jpg,animals,"[4, 4, 3, 3, 4]",3
424,6848789182.jpg,animals,"[3, 2, 2, 2, 2]",1
425,4417716285.jpg,animals,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
426,6951616814.jpg,nature,"[4, 3, 3, 4, 3]",2
427,2267704242.jpg,urban,"[3, 3, 3, 3, 3]",2
428,2497635845.jpg,people,"[4, 3, 3, 3, 4]",2
429,2516852425.jpg,urban,"[3, 3, 3, 3, 3]",2
430,2667154926.jpg,nature,"[3, 4, 4, 4, 4]",3
431,4893433769.jpg,nature,"[3, 3, 4, 2, 3]",2
432,1409068748.jpg,animals,"[3, 4, 3, 3, 3, 3]",2
433,376095841.jpg,people,"[3, 3, 3, 3, 3]",2
434,8162628295.jpg,nature,"[3, 4, 4, 2, 3]",2
435,524543530.jpg,nature,"[4, 4, 3, 4, 3, 4, 5, 5, 4, 3]",3
436,114627919.jpg,people,"[4, 4, 4, 5, 4]",3
437,117555679.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
438,2087100213.jpg,animals,"[3, 5, 3, 3, 3, 3]",2
439,1502768903.jpg,people,"[1, 2, 1, 1, 1]",0
440,8109813002.jpg,nature,"[3, 4, 5, 4, 4]",3
441,320107128.jpg,people,"[2, 2, 2, 2, 2]",1
442,2691067001.jpg,nature,"[3, 3, 3, 3, 3]",2
443,8373252391.jpg,urban,"[3, 4, 4, 2, 3]",2
444,8200271873.jpg,people,"[3, 3, 3, 3, 3]",2
445,5341084642.jpg,people,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",2
446,8403971560.jpg,urban,"[3, 3, 3, 3, 2]",2
447,198517360.jpg,nature,"[3, 3, 4, 4, 2]",2
448,5084374907.jpg,nature,"[3, 4, 3, 3, 3]",2
449,4319292994.jpg,urban,"[3, 3, 3, 3, 3]",2
450,2458372027.jpg,nature,"[3, 3, 4, 3, 4]",2
451,430678969.jpg,animals,"[3, 3, 3, 3, 3, 3]",2
452,4885812800.jpg,urban,"[3, 4, 2, 4, 4]",2
453,5346871247.jpg,people,"[2, 3, 3, 2, 2]",1
454,8125183148.jpg,people,"[3, 4, 3, 5, 4]",3
455,6810054865.jpg,urban,"[3, 3, 4, 5, 3]",3
456,1020363098.jpg,people,"[2, 3, 3, 3, 4]",2
457,1399114679.jpg,animals,"[2, 2, 3, 2, 4]",2
458,3442428015.jpg,nature,"[3, 3, 5, 4, 3]",3
459,3528855757.jpg,animals,"[5, 4, 4, 4, 4, 4, 4]",3
460,5960443038.jpg,people,"[2, 2, 2, 2, 2]",1
461,3561557557.jpg,nature,"[4, 4, 4, 3, 5]",3
462,6406307271.jpg,urban,"[4, 5, 3, 4, 4]",3
463,579761138.jpg,animals,"[3, 3, 3, 3, 4]",2
464,6918037903.jpg,people,"[3, 3, 4, 4, 4]",3
465,3727797808.jpg,animals,"[4, 4, 2, 4, 4]",3
466,2710768356.jpg,nature,"[3, 3, 3, 3, 3]",2
467,7379579190.jpg,people,"[4, 3, 4, 4, 5]",3
468,5721278601.jpg,nature,"[2, 3, 2, 2, 2]",1
469,7735154514.jpg,animals,"[4, 4, 4, 5, 4]",3
470,3535879220.jpg,nature,"[3, 3, 3, 3, 3]",2
471,7476911570.jpg,people,"[4, 4, 3, 4, 3]",3
472,1554666625.jpg,animals,"[3, 3, 4, 3, 3]",2
473,5328693397.jpg,people,"[3, 4, 4, 4, 3]",3
474,8497162109.jpg,urban,"[3, 3, 3, 3, 3]",2
475,5425559472.jpg,urban,"[3, 4, 4, 3, 3, 4, 3, 4, 4, 3]",3
476,8240865763.jpg,animals,"[4, 4, 3, 4, 5]",3
477,3318096347.jpg,people,"[2, 2, 2, 3, 2]",1
478,4103104594.jpg,urban,"[4, 4, 5, 4, 5, 5, 4, 4, 4, 4]",3
479,4638283383.jpg,people,"[3, 5, 3, 3, 2]",2
480,5484672276.jpg,nature,"[4, 4, 4, 3, 3]",3
481,5969873800.jpg,urban,"[2, 4, 4, 4, 4]",3
482,4808170872.jpg,nature,"[4, 4, 5, 4, 4]",3
483,5179163035.jpg,urban,"[4, 4, 4, 3, 3, 2, 3]",2
484,5627550373.jpg,people,"[2, 4, 3, 3, 3]",2
485,5151282654.jpg,people,"[3, 3, 3, 2, 4]",2
486,645634360.jpg,nature,"[5, 4, 5, 4, 4]",3
487,3351030648.jpg,animals,"[3, 3, 3, 3, 4, 3]",2
488,3741780996.jpg,urban,"[3, 3, 4, 3, 3, 4, 2]",2
489,6460859771.jpg,urban,"[3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3]",2
490,6982836011.jpg,animals,"[4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",3
491,1204848819.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
492,3365084242.jpg,people,"[3, 3, 3, 3, 3]",2
493,3939304635.jpg,people,"[4, 3, 3, 3, 3]",2
494,2550190869.jpg,nature,"[4, 3, 3, 5, 4]",3
495,7296510374.jpg,animals,"[5, 4, 4, 4, 4]",3
496,4523295017.jpg,nature,"[3, 5, 4, 4, 3, 3, 3, 4, 5, 3]",3
497,5403550431.jpg,nature,"[5, 4, 5, 4, 4]",3
498,966221237.jpg,animals,"[4, 4, 4, 4, 3]",3
499,5851572850.jpg,nature,"[3, 3, 3, 3, 3]",2
500,800846687.jpg,nature,"[3, 3, 3, 5, 3]",2
501,4118235735.jpg,nature,"[3, 3, 3, 3, 3]",2
502,7815295878.jpg,animals,"[3, 3, 5, 3, 4, 4]",3
503,6192275186.jpg,urban,"[2, 4, 3, 4, 4]",2
504,8483754857.jpg,urban,"[2, 2, 2, 3, 2, 3]",1
505,230641126.jpg,nature,"[4, 4, 3, 5, 4]",3
506,5432896420.jpg,nature,"[4, 4, 4, 4, 3]",3
507,5583612297.jpg,animals,"[3, 3, 3, 3, 4]",2
508,2836216725.jpg,people,"[4, 2, 2, 1, 3]",1
509,63155120.jpg,nature,"[3, 2, 3, 3, 3]",2
510,5591556278.jpg,nature,"[2, 3, 2, 4, 3]",2
511,3644873912.jpg,animals,"[4, 3, 4, 4, 3, 4, 3, 3, 2, 4, 3]",2
512,3631180339.jpg,animals,"[3, 4, 4, 3, 3, 4]",3
513,252924842.jpg,animals,"[3, 4, 4, 5, 4]",3
514,4524580145.jpg,urban,"[4, 4, 4, 5, 4]",3
515,4961055513.jpg,nature,"[3, 2, 5, 3, 5]",3
516,6736249831.jpg,people,"[2, 3, 2, 2, 3, 2, 2, 2, 3, 2]",1
517,28216246.jpg,animals,"[3, 3, 3, 3, 3, 2]",2
518,179767060.jpg,nature,"[3, 3, 3, 3, 3]",2
519,502587682.jpg,nature,"[3, 3, 3, 4, 3]",2
520,4645918131.jpg,animals,"[4, 3, 4, 3, 5, 4, 3, 5, 5, 3]",3
521,6822005770.jpg,nature,"[3, 3, 3, 5, 5]",3
522,4085691055.jpg,nature,"[2, 4, 4, 2, 5]",2
523,7501502000.jpg,people,"[4, 3, 3, 4, 4]",3
524,2060710977.jpg,people,"[3, 3, 3, 3, 3]",2
525,3273395338.jpg,nature,"[3, 4, 3, 3, 3]",2
526,8262992322.jpg,animals,"[3, 4, 4, 4, 4]",3
527,4951282970.jpg,urban,"[3, 3, 2, 2, 3, 3, 2]",2
528,8327028212.jpg,people,"[5, 4, 5, 4, 3, 5, 4, 4, 3, 3]",3
529,5215724534.jpg,people,"[3, 3, 3, 2, 3]",2
530,3264104085.jpg,animals,"[3, 4, 3, 4, 3]",2
531,6967920914.jpg,nature,"[4, 5, 4, 4, 5]",3
532,5512058612.jpg,urban,"[2, 2, 3, 3, 2]",1
533,6619054603.jpg,people,"[4, 4, 3, 3, 3]",2
534,4815490761.jpg,urban,"[4, 3, 3, 3, 3]",2
535,3067241283.jpg,nature,"[3, 4, 4, 3, 5]",3
536,3643148390.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
537,7074721033.jpg,nature,"[4, 3, 4, 3, 5]",3
538,3222035439.jpg,animals,"[3, 3, 3, 3, 3]",2
539,3331519862.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 2]",2
540,2350197061.jpg,nature,"[2, 3, 4, 3, 3]",2
541,6162789479.jpg,animals,"[2, 3, 2, 3, 2]",1
542,8502933557.jpg,animals,"[3, 3, 4, 3, 3]",2
543,2698857122.jpg,people,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",1
544,4559004485.jpg,nature,"[4, 3, 3, 4, 4, 3, 3, 4, 4, 4]",3
545,211075301.jpg,animals,"[3, 3, 3, 3, 3]",2
546,4757600253.jpg,urban,"[3, 3, 3, 3, 4]",2
547,3290566659.jpg,urban,"[4, 3, 4, 4, 3]",3
548,3625938287.jpg,nature,"[4, 3, 4, 4, 2]",2
549,4871866974.jpg,urban,"[4, 4, 4, 4, 3]",3
550,2115228185.jpg,animals,"[4, 4, 4, 3, 4, 4, 3, 5, 5, 4, 4]",3
551,6042148368.jpg,nature,"[3, 3, 3, 3, 3]",2
552,4794147031.jpg,urban,"[4, 3, 2, 4, 3]",2
553,3927931023.jpg,nature,"[3, 3, 3, 4, 3]",2
554,949332789.jpg,nature,"[3, 3, 2, 2, 3]",2
555,5209209374.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
556,103126528.jpg,animals,"[3, 3, 2, 4, 3, 3]",2
557,493838036.jpg,animals,"[3, 4, 3, 3, 4]",2
558,4639980914.jpg,nature,"[3, 2, 3, 3, 3]",2
559,6626209577.jpg,people,"[3, 4, 5, 4, 3, 1, 3, 5, 5, 4]",3
560,4767754248.jpg,nature,"[3, 3, 2, 4, 3, 3, 3, 3, 3, 3]",2
561,4982696068.jpg,nature,"[3, 3, 3, 3, 3]",2
562,4650502543.jpg,nature,"[3, 2, 3, 2, 3]",2
563,2741990218.jpg,nature,"[3, 4, 3, 3, 3]",2
564,5706788511.jpg,urban,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",2
565,5724156652.jpg,nature,"[3, 3, 3, 3, 3]",2
566,142250042.jpg,nature,"[3, 3, 3, 3, 3]",2
567,3582497430.jpg,nature,"[4, 5, 5, 5, 5, 4, 5, 5, 5, 4]",4
568,2584608629.jpg,animals,"[3, 4, 3, 3, 3, 3]",2
569,6342648025.jpg,urban,"[3, 3, 3, 3, 3]",2
570,383090897.jpg,nature,"[2, 4, 3, 3, 3]",2
571,7399876138.jpg,people,"[4, 4, 4, 5, 3]",3
572,55859329.jpg,animals,"[2, 4, 3, 3, 4]",2
573,154911633.jpg,nature,"[3, 3, 4, 3, 3]",2
574,4826978430.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
575,4208842555.jpg,nature,"[3, 3, 3, 3, 3]",2
576,3078684430.jpg,urban,"[3, 2, 4, 3, 3, 4]",2
577,6873008373.jpg,urban,"[3, 3, 3, 3, 3]",2
578,111023917.jpg,nature,"[3, 3, 3, 3, 3]",2
579,3970152866.jpg,animals,"[4, 5, 4, 3, 4]",3
580,2061248987.jpg,animals,"[5, 4, 4, 4, 4]",3
581,2236261882.jpg,animals,"[3, 4, 3, 4, 3, 4]",3
582,5702345069.jpg,urban,"[4, 3, 3, 4, 4, 3]",3
583,2481337002.jpg,urban,"[4, 3, 4, 3, 2]",2
584,388611920.jpg,people,"[3, 3, 3, 3, 3]",2
585,6057054911.jpg,animals,"[5, 4, 5, 4, 4]",3
586,524654472.jpg,urban,"[3, 4, 4, 3, 3]",2
587,2834690277.jpg,nature,"[4, 4, 4, 3, 5]",3
588,554891811.jpg,urban,"[3, 3, 2, 3, 3, 3]",2
589,2933735054.jpg,nature,"[3, 3, 3, 3, 3]",2
590,5750825840.jpg,nature,"[4, 4, 3, 4, 3]",3
591,8097001481.jpg,animals,"[5, 5, 5, 5, 5, 5, 2]",4
592,2316281972.jpg,urban,"[3, 3, 4, 4, 3]",2
593,4266635667.jpg,urban,"[3, 2, 2, 3, 3]",2
594,8302745795.jpg,nature,"[3, 4, 5, 3, 2]",2
595,5767164318.jpg,animals,"[3, 4, 3, 3, 3]",2
596,604842719.jpg,animals,"[4, 3, 4, 4, 3]",3
597,5696960987.jpg,animals,"[3, 3, 3, 4, 4, 3, 4, 3, 4, 3]",2
598,8169491171.jpg,people,"[4, 4, 3, 4, 4, 3, 4, 3, 4, 4]",3
599,465166578.jpg,nature,"[4, 4, 3, 3, 4]",3
600,6345277385.jpg,animals,"[3, 4, 5, 3, 4, 3]",3
601,5456745892.jpg,people,"[4, 4, 4, 3, 3]",3
602,4956171513.jpg,animals,"[2, 2, 2, 2, 2, 2]",1
603,5560479825.jpg,nature,"[4, 4, 4, 4, 4]",3
604,87290915.jpg,urban,"[3, 4, 4, 4, 3, 3, 3, 5, 4, 4]",3
605,8112978604.jpg,nature,"[4, 4, 5, 4, 4]",3
606,5229426724.jpg,nature,"[3, 3, 3, 3, 3]",2
607,7131709539.jpg,urban,"[3, 3, 3, 3, 3]",2
608,8035933536.jpg,nature,"[4, 2, 4, 3, 4]",2
609,2518116980.jpg,nature,"[3, 3, 3, 4, 3]",2
610,6213945991.jpg,nature,"[4, 4, 4, 3, 3]",3
611,5819237610.jpg,nature,"[3, 3, 3, 5, 3, 3, 4, 3, 3, 3]",2
612,2940677792.jpg,nature,"[3, 3, 3, 2, 3]",2
613,2953019014.jpg,nature,"[3, 3, 3, 3, 4]",2
614,6938370934.jpg,urban,"[2, 2, 2, 2, 2]",1
615,5822429189.jpg,people,"[3, 3, 3, 3, 2]",2
616,3671441804.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 4]",2
617,4662454500.jpg,people,"[3, 3, 3, 3, 3]",2
618,4288197984.jpg,urban,"[2, 2, 2, 2, 2]",1
619,7245736850.jpg,animals,"[4, 3, 4, 4, 3]",3
620,4018016076.jpg,nature,"[3, 3, 3, 3, 3]",2
621,3658583981.jpg,animals,"[3, 3, 4, 3, 3]",2
622,445835237.jpg,animals,"[2, 2, 3, 2, 2]",1
623,4823491693.jpg,urban,"[3, 2, 4, 4, 4]",2
624,3099800070.jpg,urban,"[3, 4, 3, 3, 3]",2
625,156389217.jpg,nature,"[4, 3, 4, 4, 3]",3
626,5363770945.jpg,urban,"[3, 4, 4, 4, 3]",3
627,8227447034.jpg,people,"[4, 3, 3, 3, 2]",2
628,5985862382.jpg,people,"[3, 3, 3, 3, 3]",2
629,7159940297.jpg,urban,"[4, 5, 4, 4, 3]",3
630,2220963937.jpg,urban,"[5, 5, 4, 3, 5, 5, 4, 5, 5, 5]",4
631,2490878132.jpg,urban,"[3, 3, 3, 4, 4]",2
632,1034853640.jpg,nature,"[2, 3, 3, 3, 3]",2
633,5935571934.jpg,nature,"[3, 4, 4, 4, 3]",3
634,6968383964.jpg,nature,"[3, 3, 3, 3, 3]",2
635,1016424460.jpg,nature,"[3, 3, 3, 3, 3]",2
636,5321696402.jpg,nature,"[4, 3, 4, 4, 3]",3
637,4591118981.jpg,animals,"[3, 3, 5, 3, 3]",2
638,6018621417.jpg,urban,"[3, 3, 4, 3, 3]",2
639,4216369204.jpg,animals,"[4, 4, 4, 3, 2]",2
640,2729647854.jpg,animals,"[3, 3, 3, 3, 4]",2
641,5741632760.jpg,people,"[3, 3, 3, 3, 4]",2
642,7646047016.jpg,nature,"[3, 3, 3, 3, 3]",2
643,6451229649.jpg,people,"[3, 2, 4, 2, 4]",2
644,2405020390.jpg,nature,"[2, 3, 3, 3, 3]",2
645,5934322386.jpg,animals,"[5, 5, 4, 3, 4]",3
646,6639013183.jpg,nature,"[3, 4, 4, 3, 2]",2
647,4429443830.jpg,urban,"[4, 3, 4, 3, 4]",3
648,6840833818.jpg,nature,"[4, 4, 4, 3, 4]",3
649,452988707.jpg,animals,"[4, 4, 4, 4, 4]",3
650,7455163346.jpg,urban,"[4, 3, 4, 3, 3]",2
651,8481301455.jpg,animals,"[5, 4, 4, 4, 4]",3
652,7618119308.jpg,nature,"[3, 4, 4, 3, 3]",2
653,1205396240.jpg,animals,"[4, 3, 3, 5, 3]",3
654,2508135870.jpg,people,"[3, 3, 3, 4, 3]",2
655,74341943.jpg,nature,"[2, 4, 3, 3, 5]",2
656,6147567410.jpg,animals,"[3, 3, 3, 2, 3]",2
657,6330895763.jpg,nature,"[2, 2, 3, 3, 3]",2
658,3646991462.jpg,people,"[2, 2, 3, 3, 4]",2
659,251765947.jpg,animals,"[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3]",2
660,4846407055.jpg,animals,"[3, 4, 3, 3, 3, 5, 4]",3
661,1356427034.jpg,animals,"[4, 3, 4, 5, 3, 4, 4, 3, 3, 3]",3
662,2748812565.jpg,urban,"[2, 3, 3, 2, 3, 3, 3]",2
663,3952820433.jpg,nature,"[4, 5, 4, 4, 4]",3
664,6273892390.jpg,people,"[3, 2, 3, 3, 3]",2
665,4306776102.jpg,urban,"[2, 2, 3, 2, 3]",1
666,5216661163.jpg,people,"[3, 3, 3, 3, 2]",2
667,8026970143.jpg,people,"[3, 4, 2, 4, 4]",2
668,6736878337.jpg,nature,"[4, 3, 5, 4, 4]",3
669,22916331.jpg,people,"[3, 2, 4, 4, 4]",2
670,2045976464.jpg,nature,"[3, 2, 3, 3, 3]",2
671,5271483876.jpg,nature,"[3, 3, 2, 4, 3]",2
672,2877635799.jpg,nature,"[2, 2, 3, 3, 3]",2
673,4698364870.jpg,nature,"[4, 3, 3, 3, 5]",3
674,3466586479.jpg,nature,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0
675,3377993876.jpg,people,"[3, 3, 3, 3, 3]",2
676,2836957481.jpg,urban,"[3, 4, 4, 4, 4, 3, 3]",3
677,8472397300.jpg,animals,"[3, 4, 3, 3, 2]",2
678,3900007867.jpg,animals,"[5, 5, 5, 5, 4, 5]",4
679,3148645390.jpg,urban,"[5, 3, 4, 3, 4]",3
680,7781850866.jpg,people,"[3, 3, 2, 3, 2]",2
681,8074041163.jpg,urban,"[3, 4, 5, 4, 3]",3
682,6093147319.jpg,animals,"[4, 5, 4, 4, 4]",3
683,6941805823.jpg,urban,"[4, 4, 4, 4, 3]",3
684,2942588601.jpg,animals,"[3, 2, 3, 3, 2]",2
685,8061697190.jpg,animals,"[4, 3, 4, 3, 3, 3, 4]",2
686,2988323541.jpg,people,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
687,3817798247.jpg,urban,"[5, 4, 3, 4, 4]",3
688,2518699137.jpg,nature,"[5, 4, 3, 4, 4]",3
689,3766606181.jpg,urban,"[5, 4, 3, 4, 5]",3
690,4109908871.jpg,animals,"[3, 3, 3, 3, 4, 3]",2
691,2392850898.jpg,urban,"[3, 3, 3, 2, 4, 2]",2
692,2546640975.jpg,people,"[3, 3, 3, 3, 3]",2
693,4347802278.jpg,nature,"[4, 3, 3, 3, 3]",2
694,2363559406.jpg,urban,"[5, 5, 5, 4, 3]",3
695,5674295171.jpg,urban,"[4, 4, 5, 5, 5]",4
696,3458523615.jpg,animals,"[3, 4, 3, 3, 5]",3
697,7860245342.jpg,animals,"[5, 4, 4, 4, 3]",3
698,5896431424.jpg,urban,"[4, 4, 3, 4, 4]",3
699,6196793805.jpg,urban,"[3, 2, 3, 3, 3]",2
700,506217855.jpg,nature,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
701,5870246347.jpg,nature,"[3, 3, 3, 5, 4]",3
702,5255794271.jpg,urban,"[3, 4, 4, 4, 4]",3
703,4947772625.jpg,urban,"[3, 3, 3, 3, 3]",2
704,2813251798.jpg,urban,"[4, 5, 4, 5, 4]",3
705,5947532257.jpg,people,"[3, 3, 3, 3, 3]",2
706,3655748876.jpg,urban,"[4, 5, 5, 4, 3, 5, 4, 4, 4, 3]",3
707,6084071885.jpg,people,"[2, 2, 2, 2, 3]",1
708,2301464374.jpg,people,"[5, 4, 4, 5, 4]",3
709,7666848420.jpg,animals,"[4, 3, 4, 3, 4]",3
710,2406416067.jpg,nature,"[3, 4, 3, 3, 3]",2
711,5614600932.jpg,nature,"[3, 3, 3, 3, 3]",2
712,7995069418.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
713,4940692920.jpg,animals,"[3, 5, 5, 4, 4]",3
714,7979823335.jpg,people,"[2, 4, 3, 3, 4]",2
715,3059564686.jpg,nature,"[3, 2, 3, 3, 3]",2
716,4548897948.jpg,people,"[2, 3, 3, 2, 2]",1
717,4370977521.jpg,urban,"[3, 3, 4, 4, 4]",3
718,6222169245.jpg,people,"[4, 4, 5, 5, 4]",3
719,6073431641.jpg,nature,"[4, 3, 3, 3, 3]",2
720,8281374383.jpg,urban,"[3, 3, 3, 4, 3]",2
721,3681031079.jpg,urban,"[2, 2, 2, 3, 3]",1
722,8073827001.jpg,people,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 3]",2
723,6991822080.jpg,people,"[3, 4, 4, 3, 3]",2
724,309015593.jpg,animals,"[3, 3, 3, 3, 3]",2
725,4847649387.jpg,animals,"[3, 2, 4, 3, 3]",2
726,3389281737.jpg,nature,"[5, 3, 3, 4, 4, 5, 4, 4, 4, 5]",3
727,3334983234.jpg,nature,"[3, 3, 4, 5, 4, 3, 4, 3, 3, 3]",3
728,5302832183.jpg,nature,"[2, 2, 2, 5, 2]",2
729,5585667688.jpg,people,"[3, 3, 3, 3, 4]",2
730,4813477960.jpg,animals,"[4, 3, 4, 3, 4, 4, 4]",3
731,3469407108.jpg,urban,"[4, 4, 3, 3, 4]",3
732,5494760475.jpg,people,"[3, 4, 3, 3, 3]",2
733,4315309235.jpg,people,"[4, 4, 2, 3, 3, 3, 2, 2, 3, 2]",2
734,3331431207.jpg,animals,"[4, 4, 3, 5, 4]",3
735,3646985900.jpg,animals,"[4, 4, 4, 5, 4]",3
736,240188619.jpg,people,"[3, 3, 2, 4, 3]",2
737,3286027724.jpg,urban,"[4, 4, 5, 4, 3]",3
738,5194690510.jpg,animals,"[4, 4, 4, 4, 4, 3, 4, 3, 4, 4]",3
739,4221228933.jpg,animals,"[4, 4, 4, 3, 4]",3
740,4148133978.jpg,urban,"[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5]",4
741,1400166062.jpg,nature,"[3, 3, 3, 3, 3]",2
742,6948143390.jpg,nature,"[3, 3, 3, 3, 3]",2
743,2130807429.jpg,urban,"[3, 3, 3, 3, 4]",2
744,7771608418.jpg,nature,"[3, 3, 3, 3, 3]",2
745,5037896179.jpg,animals,"[3, 4, 3, 3, 2, 3]",2
746,2372362576.jpg,people,"[3, 3, 3, 3, 3]",2
747,2897228875.jpg,people,"[3, 3, 3, 3, 2, 3, 3, 3, 5, 3]",2
748,3667733064.jpg,animals,"[4, 4, 3, 4, 4]",3
749,3790176029.jpg,urban,"[3, 3, 2, 4, 3, 3]",2
750,4656778072.jpg,people,"[3, 4, 3, 3, 4]",2
751,7932406636.jpg,urban,"[3, 2, 2, 3, 3]",2
752,5115429480.jpg,people,"[3, 4, 3, 3, 3]",2
753,5847096358.jpg,animals,"[4, 2, 4, 2, 3]",2
754,2508701131.jpg,people,"[3, 4, 4, 4, 4]",3
755,153776153.jpg,urban,"[4, 4, 4, 5, 3, 4, 5, 4, 4, 4]",3
756,500311808.jpg,urban,"[3, 3, 3, 3, 4]",2
757,3609120106.jpg,animals,"[3, 4, 3, 3, 3, 3, 3, 3, 4, 4]",2
758,7123978647.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 3, 2, 3]",2
759,4538854360.jpg,animals,"[5, 4, 3, 4, 4, 4]",3
760,3557602307.jpg,animals,"[4, 3, 3, 4, 4, 3, 3]",2
761,3506397760.jpg,nature,"[3, 3, 3, 3, 3]",2
762,6797183114.jpg,nature,"[4, 5, 4, 4, 4]",3
763,4897085971.jpg,urban,"[3, 3, 4, 3, 3, 3]",2
764,1254410099.jpg,nature,"[4, 3, 4, 3, 3]",2
765,8248188768.jpg,people,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]",2
766,4208399161.jpg,nature,"[4, 4, 3, 3, 3]",2
767,298666424.jpg,nature,"[4, 3, 4, 4, 4]",3
768,4132974677.jpg,urban,"[3, 3, 4, 4, 3, 3]",2
769,3645697538.jpg,urban,"[4, 4, 3, 4, 4, 5, 5, 5, 4, 4]",3
770,395652205.jpg,people,"[4, 4, 3, 4, 4]",3
771,5205801866.jpg,urban,"[3, 3, 3, 3, 2]",2
772,157121191.jpg,nature,"[3, 3, 3, 5, 3]",2
773,11060554.jpg,urban,"[2, 1, 2, 1, 2, 2]",1
774,7271980.jpg,nature,"[2, 2, 1, 2, 2]",1
775,5208237572.jpg,urban,"[4, 3, 3, 3, 4, 4, 4]",3
776,2457441039.jpg,nature,"[4, 5, 2, 3, 3]",2
777,7190664928.jpg,nature,"[5, 4, 3, 3, 3]",3
778,4733594653.jpg,animals,"[3, 5, 4, 3, 3, 5]",3
779,8469844629.jpg,animals,"[4, 3, 4, 4, 5]",3
780,8035893821.jpg,urban,"[3, 3, 3, 2, 3, 3]",2
781,511062949.jpg,urban,"[3, 4, 4, 5, 4, 4]",3
782,3854794537.jpg,animals,"[4, 3, 4, 3, 4]",3
783,4631763042.jpg,nature,"[4, 4, 3, 3, 3]",2
784,4360600125.jpg,animals,"[4, 4, 3, 3, 3]",2
785,6073269214.jpg,animals,"[4, 2, 3, 3, 4]",2
786,6845973041.jpg,people,"[4, 3, 3, 3, 3]",2
787,5704471038.jpg,animals,"[3, 3, 3, 3, 3]",2
788,4858147815.jpg,urban,"[3, 4, 3, 3, 4, 2, 2, 3, 2, 3, 2]",2
789,8103894701.jpg,nature,"[3, 4, 4, 4, 3, 4, 4, 4, 4, 4]",3
